Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,chosen_option,reasoning,chosen_original_option,rsa_l0,rsa_s1,rsa_l1,rsa_final,rsa_raw_text
C1_59_UA_I,C1_59,175,1,unambiguous,ironic,c,The painting was genuinely beautiful.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He looked at a stunning painting.
Target utterance: He said: """"That's hard to look at.""""
What meaning is He most likely conveying?
a. He gave her a stern look.
b. The painting was genuinely ugly.
c. The painting was genuinely beautiful.
d. They spent the weekend for this painting.
Answer:
","c
","['c', 'a', 'b', 'd']",1,UA_I,"{'a': 17.5, 'b': 18.25, 'c': 30.625, 'd': 18.25}","{'a': 1.994712874875404e-06, 'b': 4.222807092446601e-06, 'c': 0.9999895095825195, 'd': 4.222807092446601e-06}",0.9999895095825195,c,,b,,,,,c
C1_60_UA_NI,C1_60,19,1,unambiguous,non-ironic,a,They thought the bird was beautiful.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They saw a stunning bird.
Target utterance: They said: """"A real eye-catcher.""""
What meaning is They most likely conveying?
a. They thought the bird was beautiful.
b. They had a great time on a trip.
c. They thought the bird was not beautiful.
d. The bird looked at them really closely.
Answer:
","a
","['a', 'd', 'b', 'c']",1,UA_NI,"{'a': 38.0, 'b': 21.625, 'c': 19.625, 'd': 21.25}","{'a': 0.9999998807907104, 'b': 7.734421103577915e-08, 'c': 1.0467400279878802e-08, 'd': 5.315784434856141e-08}",0.9999998807907104,a,,a,,,,,a
C1_61_A_I,C1_61,85,1,ambiguous,ironic,a,The kettle was expensive.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I found a nice kettle which was expensive.
Target utterance: I said: """"What a steal.""""
What meaning is I most likely conveying?
a. The kettle was expensive.
b. A thief tried to steal my bag.
c. The kettle was a real bargain.
d. The kettle boiled over..
Answer:
","c
","['b', 'c', 'a', 'd']",1,A_I,"{'a': 18.625, 'b': 18.75, 'c': 31.75, 'd': 18.75}","{'a': 1.994720605580369e-06, 'b': 2.260314658997231e-06, 'c': 0.9999934434890747, 'd': 2.260314658997231e-06}",0.9999934434890747,c,,a,,,,,c
C1_62_A_NI,C1_62,13,1,ambiguous,non-ironic,b,The vase was worth a lot of money.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He broke an expensive vase.

Target utterance: He said: """"Well, there goes a priceless treasure""""
What meaning is He most likely conveying?
a. The experience of breaking the vase was worth it.
b. The vase was worth a lot of money.
c. He went on a hike and picked up flowers.
d. The vase was not pricy.
Answer:
","b
","['c', 'a', 'd', 'b']",1,A_NI,"{'a': 21.375, 'b': 36.0, 'c': 22.0, 'd': 22.125}","{'a': 4.4508425389722106e-07, 'b': 0.9999977350234985, 'c': 8.315268473779724e-07, 'd': 9.42243332247017e-07}",0.9999977350234985,b,,a,,,,,b
C1_63_UA_I,C1_63,189,1,unambiguous,ironic,b,The perfume was not pricy.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She was wearing overpriced perfume.
Target utterance: She said: """"Smells like it's from a gas station.""""
What meaning is She most likely conveying?
a. The perfume was pricy.
b. The perfume was not pricy.
c. The fragrance label was worth reading.
d. The ocean was calm and quiet.
Answer:
","a
","['a', 'b', 'c', 'd']",1,UA_I,"{'a': 41.75, 'b': 24.375, 'c': 21.875, 'd': 23.625}","{'a': 1.0, 'b': 2.8453348122070565e-08, 'c': 2.335593052293916e-09, 'd': 1.3440409674103648e-08}",1.0,a,,a,,,,,a
C1_64_UA_NI,C1_64,285,1,unambiguous,non-ironic,a,The bag was worth a lot.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She got an overpriced bag.
Target utterance: She said: """"Looks like a real designer piece.""""
What meaning is She most likely conveying?
a. The bag was worth a lot.
b. She liked to wear that designer piece.
c. She had dark bags under her eyes.
d. The bag was worth very little.
Answer:
","a
","['a', 'c', 'd', 'b']",1,UA_NI,"{'a': 41.0, 'b': 23.125, 'c': 21.75, 'd': 23.0}","{'a': 1.0, 'b': 1.7257828943684217e-08, 'c': 4.363462036138799e-09, 'd': 1.5229979055675358e-08}",1.0,a,,a,,,,,a
C1_65_A_I,C1_65,61,1,ambiguous,ironic,d,The house felt spacious and huge.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They moved into a big house.
Target utterance: They said: """"You can barely turn around in here.""""
What meaning is They most likely conveying?
a. The house was red and blue.
b. They made a sharp turn at the end of the road.
c. The house felt cramped and tiny.
d. The house felt spacious and huge.
Answer:
","c
","['d', 'c', 'a', 'b']",1,A_I,"{'a': 17.875, 'b': 18.375, 'c': 30.625, 'd': 18.375}","{'a': 2.9022844501014333e-06, 'b': 4.785058081324678e-06, 'c': 0.9999876022338867, 'd': 4.785058081324678e-06}",0.9999876022338867,c,,a,,,,,c
C1_66_A_NI,C1_66,149,1,ambiguous,non-ironic,c,They thought the concert was huge.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They attended a concert at a big venue.
Target utterance: They said: """"What a massive event.""""
What meaning is they most likely conveying?
a. They liked go to concerts.
b. They organized a massive event for dating.
c. They thought the concert was huge.
d. They thought the concert was small.
Answer:
","c
","['d', 'c', 'a', 'b']",1,A_NI,"{'a': 17.375, 'b': 17.5, 'c': 30.625, 'd': 17.75}","{'a': 1.7603351807338186e-06, 'b': 1.9947212877013953e-06, 'c': 0.9999936819076538, 'd': 2.56127259490313e-06}",0.9999936819076538,c,,a,,,,,c
C1_67_UA_I,C1_67,193,1,unambiguous,ironic,b,She thought the spider was huge.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She spotted a enormous spider.
Target utterance: She said: """"Almost didn't see it.""""
What meaning is She most likely conveying?
a. She thought the spider was tiny.
b. She thought the spider was huge.
c. She went to see her doctor on Monday.
d. She drew a spider diagram to plan her essay.
Answer:
","b
","['a', 'b', 'c', 'd']",1,UA_I,"{'a': 21.625, 'b': 36.0, 'c': 22.0, 'd': 22.125}","{'a': 5.714994131267304e-07, 'b': 0.999997615814209, 'c': 8.315267336911347e-07, 'd': 9.422432185601792e-07}",0.999997615814209,b,,b,,,,,b
C1_68_UA_NI,C1_68,34,1,unambiguous,non-ironic,b,I thought the dog was huge.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I met an enormous dog.
Target utterance: I said: """"He could swallow me whole.""""
What meaning is I most likely conveying?
a. I swallowed a pill.
b. I thought the dog was huge.
c. The dog wore a collar.
d. I thought the dog was small.
Answer:
","b
","['c', 'a', 'd', 'b']",1,UA_NI,"{'a': 23.875, 'b': 39.75, 'c': 24.375, 'd': 24.5}","{'a': 1.2751898736951262e-07, 'b': 0.9999994039535522, 'c': 2.1024325747021066e-07, 'd': 2.3823682226975507e-07}",0.9999994039535522,b,,a,,,,,b
C1_69_A_I,C1_69,88,1,ambiguous,ironic,d,The pool was super warm.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She jumped into a warm pool.
Target utterance: She said:  """"One could catch a cold in here.""""
What meaning is She most likely conveying?
a. She liked to chill on that sofa after work.
b. The pool was super cold.
c. She played a game of pool in the bar.
d. The pool was super warm.
Answer:
","d
","['c', 'a', 'd', 'b']",1,A_I,"{'a': 18.875, 'b': 16.75, 'c': 18.75, 'd': 34.0}","{'a': 2.6995769530913094e-07, 'b': 3.2241853631376216e-08, 'c': 2.382368506914645e-07, 'd': 0.9999995231628418}",0.9999995231628418,d,,b,,,,,d
C1_70_A_NI,C1_70,160,1,ambiguous,non-ironic,b,The weather conditions were perfect.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He went to the beach, and the weather was warm.
Target utterance: He said: """"Couldn't have asked for better weather.""""
What meaning is he most likely conveying?
a. The weather conditions were awful.
b. The weather conditions were perfect.
c. He meant to harvest the houseplants, but forgot about it.
d. The delivery driver arrived in heavy rain.
Answer:
","b
","['b', 'a', 'd', 'c']",1,A_NI,"{'a': 20.875, 'b': 36.25, 'c': 22.0, 'd': 22.25}","{'a': 2.1024303009653522e-07, 'b': 0.9999983310699463, 'c': 6.475941631833848e-07, 'd': 8.315273589687422e-07}",0.9999983310699463,b,,a,,,,,b
C1_71_UA_I,C1_71,154,1,unambiguous,ironic,d,The room was really warm.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I walked into a hot room. 
Target utterance: I said:  """"Feels like the North Pole in here.""""
What meaning is I most likely conveying?
a. I leaned the fishing pole against the wall.
b. There wasn't enough room in the car for everyone.
c. The room was freezing cold.
d. The room was really warm.
Answer:
","c
","['c', 'd', 'a', 'b']",1,UA_I,"{'a': 17.125, 'b': 17.0, 'c': 30.0, 'd': 17.75}","{'a': 2.561264409450814e-06, 'b': 2.260307837786968e-06, 'c': 0.9999904632568359, 'd': 4.7850717237452045e-06}",0.9999904632568359,c,,a,,,,,c
C1_72_UA_NI,C1_72,5,1,unambiguous,non-ironic,d,Her coffee was delicious.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She took a sip of the hot coffee.
Target utterance: She said: """"This is what freshly made coffee tastes like.""""
What meaning is she most likely conveying?
a. She did an experiment in health science.
b. Her coffee tasted like fresh mint.
c. Her coffee did not taste good.
d. Her coffee was delicious.
Answer:
","d
","['d', 'c', 'b', 'a']",1,UA_NI,"{'a': 19.0, 'b': 17.25, 'c': 18.75, 'd': 33.5}","{'a': 5.043470991950016e-07, 'b': 8.764239112224459e-08, 'c': 3.9278592112168553e-07, 'd': 0.999998927116394}",0.999998927116394,d,,a,,,,,d
