Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,original_option_mapping,run,condition,option_logits_raw,confidence_dist,confidence_top_prob,chosen_option,reasoning,chosen_original_option,rsa_l0,rsa_s1,rsa_l1,rsa_final,rsa_raw_text
C1_59_A_NI,C1_59,76,1,ambiguous,non-ironic,b,The painting was genuinely ugly.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He looked at an ugly painting.
Target utterance: He said: """"That's hard to look at.""""
What meaning is He most likely conveying?
a. The painting was genuinely beautiful.
b. The painting was genuinely ugly.
c. They spent the weekend for this painting.
d. He gave her a stern look.
Answer:
","b
","['b', 'a', 'd', 'c']",4,A_NI,"{'a': 21.5, 'b': 36.5, 'c': 22.375, 'd': 22.25}","{'a': 3.059018069961894e-07, 'b': 0.9999983310699463, 'c': 7.338202863138577e-07, 'd': 6.475941631833848e-07}",0.9999983310699463,b,,a,,,,,b
C1_60_UA_I,C1_60,212,1,unambiguous,ironic,a,They thought the bird was not beautiful.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They saw a hideous bird.
Target utterance: They said: """"A real eye-catcher.""""
What meaning is They most likely conveying?
a. They thought the bird was not beautiful.
b. They thought the bird was beautiful.
c. The bird looked at them really closely.
d. They had a great time on a trip.
Answer:
","a
","['b', 'a', 'c', 'd']",4,UA_I,"{'a': 36.5, 'b': 21.0, 'c': 18.875, 'd': 20.625}","{'a': 0.9999996423721313, 'b': 1.8553906500073936e-07, 'c': 2.2159483137329516e-08, 'd': 1.2751901579122205e-07}",0.9999996423721313,a,,b,,,,,a
C1_61_UA_NI,C1_61,86,1,unambiguous,non-ironic,c,The kettle was a real bargain.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I found a nice kettle which was free.
Target utterance: I said: """"What a steal.""""
What meaning is I most likely conveying?
a. The kettle boiled over..
b. The kettle was expensive.
c. The kettle was a real bargain.
d. A thief tried to steal my bag.
Answer:
","c
","['d', 'b', 'a', 'c']",4,UA_NI,"{'a': 18.25, 'b': 18.125, 'c': 31.375, 'd': 18.625}","{'a': 1.9947203782066936e-06, 'b': 1.76033461229963e-06, 'c': 0.9999933242797852, 'd': 2.9023010483797407e-06}",0.9999933242797852,c,,a,,,,,c
C1_62_A_I,C1_62,165,1,ambiguous,ironic,a,The vase was not pricy.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He broke a cheap vase.
Target utterance: He said: """"Well, there goes a priceless treasure""""
What meaning is He most likely conveying?
a. The vase was not pricy.
b. The experience of breaking the vase was worth it.
c. The vase was worth a lot of money.
d. He went on a hike and picked up flowers.
Answer:
","c
","['b', 'c', 'a', 'd']",4,A_I,"{'a': 17.875, 'b': 17.25, 'c': 31.0, 'd': 18.625}","{'a': 1.9947192413383164e-06, 'b': 1.0676963029254694e-06, 'c': 0.9999927282333374, 'd': 4.222820280119777e-06}",0.9999927282333374,c,,a,,,,,c
C1_63_A_NI,C1_63,195,1,ambiguous,non-ironic,b,The perfume was pricy.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She was wearing cheap perfume.
Target utterance: She said: """"Smells like it's from a gas station.""""
What meaning is She most likely conveying?
a. The perfume was not pricy.
b. The perfume was pricy.
c. The fragrance label was worth reading.
d. The ocean was calm and quiet.
Answer:
","a
","['b', 'a', 'c', 'd']",4,A_NI,"{'a': 40.0, 'b': 23.5, 'c': 21.0, 'd': 23.0}","{'a': 0.9999998807907104, 'b': 6.825602838489431e-08, 'c': 5.602795560832874e-09, 'd': 4.139937104241653e-08}",0.9999998807907104,a,,b,,,,,a
C1_64_UA_I,C1_64,276,1,unambiguous,ironic,b,The bag was worth very little.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She got a free bag.
Target utterance: She said: """"Looks like a real designer piece.""""
What meaning is She most likely conveying?
a. She liked to wear that designer piece.
b. The bag was worth very little.
c. The bag was worth a lot.
d. She had dark bags under her eyes.
Answer:
","c
","['c', 'b', 'a', 'd']",4,UA_I,"{'a': 17.375, 'b': 17.125, 'c': 31.0, 'd': 18.375}","{'a': 1.2098606703148107e-06, 'b': 9.42240433232655e-07, 'c': 0.9999946355819702, 'd': 3.2887421639316017e-06}",0.9999946355819702,c,,a,,,,,c
C1_65_UA_NI,C1_65,174,1,unambiguous,non-ironic,c,The house felt cramped and tiny.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They moved into a tiny house.
Target utterance: They said: """"You can barely turn around in here.""""
What meaning is They most likely conveying?
a. They made a sharp turn at the end of the road.
b. The house felt spacious and huge.
c. The house felt cramped and tiny.
d. The house was red and blue.
Answer:
","c
","['c', 'b', 'a', 'd']",4,UA_NI,"{'a': 17.375, 'b': 18.25, 'c': 29.875, 'd': 18.0}","{'a': 3.726580416696379e-06, 'b': 8.939601684687659e-06, 'c': 0.9999804496765137, 'd': 6.96216875439859e-06}",0.9999804496765137,c,,a,,,,,c
C1_66_A_I,C1_66,245,1,ambiguous,ironic,b,They thought the concert was small.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: They attended a concert at a small venue.


Target utterance: They said: """"What a massive event.""""
What meaning is they most likely conveying?
a. They liked go to concerts.
b. They thought the concert was small.
c. They thought the concert was huge.
d. They organized a massive event for dating.
Answer:
","c
","['d', 'b', 'a', 'c']",4,A_I,"{'a': 17.125, 'b': 16.875, 'c': 30.5, 'd': 17.5}","{'a': 1.5534924386884086e-06, 'b': 1.2098611250621616e-06, 'c': 0.9999949932098389, 'd': 2.260318069602363e-06}",0.9999949932098389,c,,a,,,,,c
C1_67_A_NI,C1_67,231,1,ambiguous,non-ironic,d,She thought the spider was tiny.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She spotted a small spider.
Target utterance: She said: """"Almost didn't see it.""""
What meaning is She most likely conveying?
a. She thought the spider was huge.
b. She went to see her doctor on Monday.
c. She drew a spider diagram to plan her essay.
d. She thought the spider was tiny.
Answer:
","d
","['b', 'c', 'd', 'a']",4,A_NI,"{'a': 19.875, 'b': 17.875, 'c': 19.125, 'd': 35.25}","{'a': 2.1024331431362953e-07, 'b': 2.845333746392953e-08, 'c': 9.931191158329966e-08, 'd': 0.9999996423721313}",0.9999996423721313,d,,a,,,,,d
C1_68_UA_I,C1_68,236,1,unambiguous,ironic,b,I thought the dog was small.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I met a tiny dog.
Target utterance: I said: """"He could swallow me whole.""""
What meaning is I most likely conveying?
a. I swallowed a pill.
b. I thought the dog was small.
c. The dog wore a collar.
d. I thought the dog was huge.
Answer:
","d
","['c', 'b', 'd', 'a']",4,UA_I,"{'a': 21.375, 'b': 19.625, 'c': 20.375, 'd': 37.75}","{'a': 7.734421103577915e-08, 'b': 1.3440407897746809e-08, 'c': 2.8453344569356886e-08, 'd': 0.9999998807907104}",0.9999998807907104,d,,a,,,,,d
C1_69_UA_NI,C1_69,200,1,unambiguous,non-ironic,a,The pool was super cold.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She jumped into a cold pool.
Target utterance: She said:  """"One could catch a cold in here.""""
What meaning is She most likely conveying?
a. The pool was super cold.
b. She played a game of pool in the bar.
c. The pool was super warm.
d. She liked to chill on that sofa after work.
Answer:
","a
","['a', 'd', 'b', 'c']",4,UA_NI,"{'a': 38.75, 'b': 21.625, 'c': 19.875, 'd': 21.75}","{'a': 0.9999998807907104, 'b': 3.653481783771895e-08, 'c': 6.3487992640887114e-09, 'd': 4.139937104241653e-08}",0.9999998807907104,a,,a,,,,,a
C1_70_A_I,C1_70,277,1,ambiguous,ironic,a,The weather conditions were awful.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: He went to the beach, and the weather was cool.
Target utterance: He said: """"Couldn't have asked for better weather.""""
What meaning is he most likely conveying?
a. The weather conditions were awful.
b. The weather conditions were perfect.
c. He meant to harvest the houseplants, but forgot about it.
d. The delivery driver arrived in heavy rain.
Answer:
","b
","['b', 'a', 'd', 'c']",4,A_I,"{'a': 20.75, 'b': 35.75, 'c': 21.875, 'd': 22.0}","{'a': 3.059016364659328e-07, 'b': 0.9999977350234985, 'c': 9.42243332247017e-07, 'd': 1.0677016462068423e-06}",0.9999977350234985,b,,a,,,,,b
C1_71_A_NI,C1_71,57,1,ambiguous,non-ironic,a,The room was freezing cold.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: I walked into a cool room. 
Target utterance: I said:  """"Feels like the North Pole in here.""""
What meaning is I most likely conveying?
a. The room was freezing cold.
b. There wasn't enough room in the car for everyone.
c. I leaned the fishing pole against the wall.
d. The room was really warm.
Answer:
","a
","['a', 'd', 'c', 'b']",4,A_NI,"{'a': 35.75, 'b': 20.625, 'c': 18.375, 'd': 20.125}","{'a': 0.9999995231628418, 'b': 2.6995769530913094e-07, 'c': 2.845333391121585e-08, 'd': 1.6373765276966878e-07}",0.9999995231628418,a,,a,,,,,a
C1_72_UA_I,C1_72,179,1,unambiguous,ironic,a,Her coffee did not taste good.,Gemma-3-4B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from a to d. Read each story and choose the number corresponding to the most likely meaning. You can only answer with a, b, c, or d.
Context: She took a sip of the cold coffee.
Target utterance: She said: """"This is what freshly made coffee tastes like.""""
What meaning is she most likely conveying?
a. Her coffee did not taste good.
b. Her coffee was delicious.
c. She did an experiment in health science.
d. Her coffee tasted like fresh mint.
Answer:
","b
","['b', 'a', 'd', 'c']",4,UA_I,"{'a': 22.125, 'b': 35.5, 'c': 22.25, 'd': 21.75}","{'a': 1.5534933481831104e-06, 'b': 0.9999955892562866, 'c': 1.7603385913389502e-06, 'd': 1.0676993724700878e-06}",0.9999955892562866,b,,a,,,,,b
